Well,LATITUDE,LONGITUDE,Date,Value
20N03W07E003M,39.604892,-122.249484,2016-09-01,41.466
20N03W07E003M,39.604892,-122.249484,2016-10-01,54.6
20N03W07E003M,39.604892,-122.249484,2016-11-01,69.195
20N03W07E003M,39.604892,-122.249484,2016-12-01,75.639
20N03W07E003M,39.604892,-122.249484,2017-01-01,80.428
20N03W07E003M,39.604892,-122.249484,2017-02-01,85.703
20N03W07E003M,39.604892,-122.249484,2017-03-01,89.198
20N03W07E003M,39.604892,-122.249484,2017-04-01,92.153
20N03W07E003M,39.604892,-122.249484,2017-05-01,74.14
20N03W07E003M,39.604892,-122.249484,2017-06-01,50.311
20N03W07E003M,39.604892,-122.249484,2017-07-01,38.094
20N03W07E003M,39.604892,-122.249484,2017-08-01,30.829
20N03W07E003M,39.604892,-122.249484,2017-09-01,37.733
20N03W07E003M,39.604892,-122.249484,2017-10-01,48.415
20N03W07E003M,39.604892,-122.249484,2017-11-01,63.329
20N03W07E003M,39.604892,-122.249484,2017-12-01,72.726
20N03W07E003M,39.604892,-122.249484,2018-01-01,78.71
20N03W07E003M,39.604892,-122.249484,2018-02-01,73.927
20N03W07E003M,39.604892,-122.249484,2018-03-01,75.253
20N03W07E003M,39.604892,-122.249484,2018-04-01,70.12
20N03W07E003M,39.604892,-122.249484,2018-05-01,48.544
20N03W07E003M,39.604892,-122.249484,2018-06-01,28.485
20N03W07E003M,39.604892,-122.249484,2018-07-01,17.773
20N03W07E003M,39.604892,-122.249484,2018-08-01,24.436
20N03W07E003M,39.604892,-122.249484,2018-09-01,30.123
20N03W07E003M,39.604892,-122.249484,2018-10-01,41.003
20N03W07E003M,39.604892,-122.249484,2018-11-01,50.699
20N03W07E003M,39.604892,-122.249484,2018-12-01,63.888
20N03W07E003M,39.604892,-122.249484,2019-01-01,70.445
20N03W07E003M,39.604892,-122.249484,2019-02-01,75.865
20N03W07E003M,39.604892,-122.249484,2019-03-01,81.412
20N03W07E003M,39.604892,-122.249484,2019-04-01,80.967
20N03W07E003M,39.604892,-122.249484,2019-05-01,71.033
20N03W07E003M,39.604892,-122.249484,2019-06-01,56.946
20N03W07E003M,39.604892,-122.249484,2019-07-01,36.732
20N03W07E003M,39.604892,-122.249484,2019-08-01,29.311
20N03W07E003M,39.604892,-122.249484,2019-09-01,32.482
20N03W07E003M,39.604892,-122.249484,2019-10-01,41.42
20N03W07E003M,39.604892,-122.249484,2019-11-01,50.213
20N03W07E003M,39.604892,-122.249484,2019-12-01,67.036
20N03W07E003M,39.604892,-122.249484,2020-01-01,73.658
20N03W07E003M,39.604892,-122.249484,2020-02-01,76.89
20N03W07E003M,39.604892,-122.249484,2020-03-01,74.699
20N03W07E003M,39.604892,-122.249484,2020-04-01,60.641
20N03W07E003M,39.604892,-122.249484,2020-05-01,37.875
20N03W07E003M,39.604892,-122.249484,2020-06-01,18.126
20N03W07E003M,39.604892,-122.249484,2020-07-01,9.15
20N03W07E003M,39.604892,-122.249484,2020-08-01,12.714
20N03W07E003M,39.604892,-122.249484,2020-09-01,18.387
20N03W07E003M,39.604892,-122.249484,2020-10-01,22.474
20N03W07E003M,39.604892,-122.249484,2020-11-01,37.342
20N03W07E003M,39.604892,-122.249484,2020-12-01,48.092
20N03W07E003M,39.604892,-122.249484,2021-01-01,56.607
20N03W07E003M,39.604892,-122.249484,2021-02-01,61.314
20N03W07E003M,39.604892,-122.249484,2021-03-01,57.181
20N03W07E003M,39.604892,-122.249484,2021-04-01,33.996
20N03W07E003M,39.604892,-122.249484,2021-05-01,5.577
20N03W07E003M,39.604892,-122.249484,2021-06-01,-11.692
20N03W07E003M,39.604892,-122.249484,2021-07-01,-19.002
20N03W07E003M,39.604892,-122.249484,2021-08-01,-15.846
20N03W07E003M,39.604892,-122.249484,2021-09-01,-14.447
20N03W07E004M,39.604892,-122.249484,2008-01-01,126.2953754
20N03W07E004M,39.604892,-122.249484,2008-02-01,108.6487759
20N03W07E004M,39.604892,-122.249484,2008-03-01,104.8872382
20N03W07E004M,39.604892,-122.249484,2008-04-01,106.5157774
20N03W07E004M,39.604892,-122.249484,2008-05-01,104.892358
20N03W07E004M,39.604892,-122.249484,2008-06-01,126.2293218
20N03W07E004M,39.604892,-122.249484,2008-07-01,114.1007075
20N03W07E004M,39.604892,-122.249484,2008-08-01,121.017
20N03W07E004M,39.604892,-122.249484,2008-09-01,124.466
20N03W07E004M,39.604892,-122.249484,2008-10-01,130.129
20N03W07E004M,39.604892,-122.249484,2008-11-01,132.912
20N03W07E004M,39.604892,-122.249484,2008-12-01,134.901
20N03W07E004M,39.604892,-122.249484,2009-01-01,136.86
20N03W07E004M,39.604892,-122.249484,2009-02-01,138.183
20N03W07E004M,39.604892,-122.249484,2009-03-01,141.298
20N03W07E004M,39.604892,-122.249484,2009-04-01,135.135
20N03W07E004M,39.604892,-122.249484,2009-05-01,124.25
20N03W07E004M,39.604892,-122.249484,2009-06-01,113.892
20N03W07E004M,39.604892,-122.249484,2009-07-01,109.483
20N03W07E004M,39.604892,-122.249484,2009-08-01,110.031
20N03W07E004M,39.604892,-122.249484,2009-09-01,113.249
20N03W07E004M,39.604892,-122.249484,2009-10-01,119.882
20N03W07E004M,39.604892,-122.249484,2009-11-01,123.064
20N03W07E004M,39.604892,-122.249484,2009-12-01,125.994
20N03W07E004M,39.604892,-122.249484,2010-01-01,128.67
20N03W07E004M,39.604892,-122.249484,2010-02-01,133.385
20N03W07E004M,39.604892,-122.249484,2010-03-01,136.812
20N03W07E004M,39.604892,-122.249484,2010-04-01,137.567
20N03W07E004M,39.604892,-122.249484,2010-05-01,129.377
20N03W07E004M,39.604892,-122.249484,2010-06-01,119.758
20N03W07E004M,39.604892,-122.249484,2010-07-01,113.578
20N03W07E004M,39.604892,-122.249484,2010-08-01,113.713
20N03W07E004M,39.604892,-122.249484,2010-09-01,117.868
20N03W07E004M,39.604892,-122.249484,2010-10-01,120.345
20N03W07E004M,39.604892,-122.249484,2010-11-01,123.766
20N03W07E004M,39.604892,-122.249484,2010-12-01,128.105
20N03W07E004M,39.604892,-122.249484,2011-01-01,130.574
20N03W07E004M,39.604892,-122.249484,2011-02-01,132.58
20N03W07E004M,39.604892,-122.249484,2011-03-01,134.5384412
20N03W07E004M,39.604892,-122.249484,2011-04-01,136.117
20N03W07E004M,39.604892,-122.249484,2011-05-01,127.86
20N03W07E004M,39.604892,-122.249484,2011-06-01,124.677
20N03W07E004M,39.604892,-122.249484,2011-07-01,117.193
20N03W07E004M,39.604892,-122.249484,2011-08-01,115.7008541
20N03W07E004M,39.604892,-122.249484,2011-09-01,121.223
20N03W07E004M,39.604892,-122.249484,2011-10-01,122.55
20N03W07E004M,39.604892,-122.249484,2011-11-01,127.295
20N03W07E004M,39.604892,-122.249484,2011-12-01,130.419
20N03W07E004M,39.604892,-122.249484,2012-01-01,131.437
20N03W07E004M,39.604892,-122.249484,2012-02-01,133.209
20N03W07E004M,39.604892,-122.249484,2012-03-01,135.5510125
20N03W07E004M,39.604892,-122.249484,2012-04-01,134.858
20N03W07E004M,39.604892,-122.249484,2012-05-01,123.397
20N03W07E004M,39.604892,-122.249484,2012-06-01,113.518
20N03W07E004M,39.604892,-122.249484,2012-07-01,110.492
20N03W07E004M,39.604892,-122.249484,2012-08-01,109.863
20N03W07E004M,39.604892,-122.249484,2012-09-01,113.984
20N03W07E004M,39.604892,-122.249484,2012-10-01,113.4172542
20N03W07E004M,39.604892,-122.249484,2012-11-01,117.239
20N03W07E004M,39.604892,-122.249484,2012-12-01,123.562
20N03W07E004M,39.604892,-122.249484,2013-01-01,127.49
20N03W07E004M,39.604892,-122.249484,2013-02-01,129.658
20N03W07E004M,39.604892,-122.249484,2013-03-01,132.2356976
20N03W07E004M,39.604892,-122.249484,2013-04-01,124.241
20N03W07E004M,39.604892,-122.249484,2013-05-01,115.465
20N03W07E004M,39.604892,-122.249484,2013-06-01,113.268
20N03W07E004M,39.604892,-122.249484,2013-07-01,110.8436867
20N03W07E004M,39.604892,-122.249484,2013-08-01,112.827
20N03W07E004M,39.604892,-122.249484,2013-09-01,114.855
20N03W07E004M,39.604892,-122.249484,2013-10-01,112.3595119
20N03W07E004M,39.604892,-122.249484,2013-11-01,119.7
20N03W07E004M,39.604892,-122.249484,2013-12-01,120.97
20N03W07E004M,39.604892,-122.249484,2014-01-01,120.479
20N03W07E004M,39.604892,-122.249484,2014-02-01,119.476
20N03W07E004M,39.604892,-122.249484,2014-03-01,121.7807409
20N03W07E004M,39.604892,-122.249484,2014-04-01,120.94
20N03W07E004M,39.604892,-122.249484,2014-05-01,111.534
20N03W07E004M,39.604892,-122.249484,2014-06-01,99.633
20N03W07E004M,39.604892,-122.249484,2014-07-01,95.569
20N03W07E004M,39.604892,-122.249484,2014-08-01,95.349
20N03W07E004M,39.604892,-122.249484,2014-09-01,99.656
20N03W07E004M,39.604892,-122.249484,2014-10-01,100.217175
20N03W07E004M,39.604892,-122.249484,2014-11-01,105.243
20N03W07E004M,39.604892,-122.249484,2014-12-01,109.59
20N03W07E004M,39.604892,-122.249484,2015-01-01,113.433
20N03W07E004M,39.604892,-122.249484,2015-02-01,115.568
20N03W07E004M,39.604892,-122.249484,2015-03-01,114.1518804
20N03W07E004M,39.604892,-122.249484,2015-04-01,111.12
20N03W07E004M,39.604892,-122.249484,2015-05-01,102.854
20N03W07E004M,39.604892,-122.249484,2015-06-01,97.97148026
20N03W07E004M,39.604892,-122.249484,2015-07-01,91.385
20N03W07E004M,39.604892,-122.249484,2015-08-01,89.57839045
20N03W07E004M,39.604892,-122.249484,2015-09-01,94.725
20N03W07E004M,39.604892,-122.249484,2015-10-01,96.74524975
20N03W07E004M,39.604892,-122.249484,2015-11-01,98.45246472
20N03W07E004M,39.604892,-122.249484,2015-12-01,99.49912519
20N03W07E004M,39.604892,-122.249484,2016-01-01,101.0397585
20N03W07E004M,39.604892,-122.249484,2016-02-01,103.2932294
20N03W07E004M,39.604892,-122.249484,2016-03-01,104.950235
20N03W07E004M,39.604892,-122.249484,2016-04-01,105.708
20N03W07E004M,39.604892,-122.249484,2016-05-01,103.225
20N03W07E004M,39.604892,-122.249484,2016-06-01,107.1202742
20N03W07E004M,39.604892,-122.249484,2016-07-01,97.406
20N03W07E004M,39.604892,-122.249484,2016-08-01,97.75777914
20N03W07E004M,39.604892,-122.249484,2016-09-01,97.571
20N03W07E004M,39.604892,-122.249484,2016-10-01,99.429
20N03W07E004M,39.604892,-122.249484,2016-11-01,102.269
20N03W07E004M,39.604892,-122.249484,2016-12-01,103.809
20N03W07E004M,39.604892,-122.249484,2017-01-01,105.91
20N03W07E004M,39.604892,-122.249484,2017-02-01,109.469
20N03W07E004M,39.604892,-122.249484,2017-03-01,112.334
20N03W07E004M,39.604892,-122.249484,2017-04-01,114.106
20N03W07E004M,39.604892,-122.249484,2017-05-01,110.908
20N03W07E004M,39.604892,-122.249484,2017-06-01,105.459
20N03W07E004M,39.604892,-122.249484,2017-07-01,101.173
20N03W07E004M,39.604892,-122.249484,2017-08-01,98.665
20N03W07E004M,39.604892,-122.249484,2017-09-01,99.158
20N03W07E004M,39.604892,-122.249484,2017-10-01,100.68
20N03W07E004M,39.604892,-122.249484,2017-11-01,102.987
20N03W07E004M,39.604892,-122.249484,2017-12-01,104.294
20N03W07E004M,39.604892,-122.249484,2018-01-01,105.152
20N03W07E004M,39.604892,-122.249484,2018-02-01,105.146
20N03W07E004M,39.604892,-122.249484,2018-03-01,104.5758307
20N03W07E004M,39.604892,-122.249484,2018-04-01,103.2914442
20N03W07E004M,39.604892,-122.249484,2018-05-01,80.21364936
20N03W07E004M,39.604892,-122.249484,2018-06-01,77.10769844
20N03W07E004M,39.604892,-122.249484,2018-07-01,76.70347987
20N03W07E004M,39.604892,-122.249484,2018-08-01,89.499
20N03W07E004M,39.604892,-122.249484,2018-09-01,89.961
20N03W07E004M,39.604892,-122.249484,2018-10-01,91.313
20N03W07E004M,39.604892,-122.249484,2018-11-01,92.606
20N03W07E004M,39.604892,-122.249484,2018-12-01,94.819
20N03W07E004M,39.604892,-122.249484,2019-01-01,96.613
20N03W07E004M,39.604892,-122.249484,2019-02-01,99.737
20N03W07E004M,39.604892,-122.249484,2019-03-01,103.821
20N03W07E004M,39.604892,-122.249484,2019-04-01,106.297
20N03W07E004M,39.604892,-122.249484,2019-05-01,104.718
20N03W07E004M,39.604892,-122.249484,2019-06-01,102.244
20N03W07E004M,39.604892,-122.249484,2019-07-01,97.263
20N03W07E004M,39.604892,-122.249484,2019-08-01,94.969
20N03W07E004M,39.604892,-122.249484,2019-09-01,94.965
20N03W07E004M,39.604892,-122.249484,2019-10-01,95.876
20N03W07E004M,39.604892,-122.249484,2019-11-01,96.808
20N03W07E004M,39.604892,-122.249484,2019-12-01,99.557
20N03W07E004M,39.604892,-122.249484,2020-01-01,101.078
20N03W07E004M,39.604892,-122.249484,2020-02-01,101.97
20N03W07E004M,39.604892,-122.249484,2020-03-01,101.412
20N03W07E004M,39.604892,-122.249484,2020-04-01,97.908
20N03W07E004M,39.604892,-122.249484,2020-05-01,91.73
20N03W07E004M,39.604892,-122.249484,2020-06-01,86.538
20N03W07E004M,39.604892,-122.249484,2020-07-01,83.871
20N03W07E004M,39.604892,-122.249484,2020-08-01,84.045
20N03W07E004M,39.604892,-122.249484,2020-09-01,84.316
20N03W07E004M,39.604892,-122.249484,2020-10-01,84.096
20N03W07E004M,39.604892,-122.249484,2020-11-01,85.493
20N03W07E004M,39.604892,-122.249484,2020-12-01,86.945
20N03W07E004M,39.604892,-122.249484,2021-01-01,88.259
20N03W07E004M,39.604892,-122.249484,2021-02-01,88.976
20N03W07E004M,39.604892,-122.249484,2021-03-01,88.34
20N03W07E004M,39.604892,-122.249484,2021-04-01,84.442
20N03W07E004M,39.604892,-122.249484,2021-05-01,79.326
20N03W07E004M,39.604892,-122.249484,2021-06-01,75.089
20N03W07E004M,39.604892,-122.249484,2021-07-01,72.226
20N03W07E004M,39.604892,-122.249484,2021-08-01,70.848
20N03W07E004M,39.604892,-122.249484,2021-09-01,69.512
21N01E27B001M,39.652738,-121.852487,2008-01-01,107.7523972
21N01E27B001M,39.652738,-121.852487,2008-02-01,111.945
21N01E27B001M,39.652738,-121.852487,2008-03-01,112.51
21N01E27B001M,39.652738,-121.852487,2008-04-01,105.391
21N01E27B001M,39.652738,-121.852487,2008-05-01,98.747
21N01E27B001M,39.652738,-121.852487,2008-06-01,92.644
21N01E27B001M,39.652738,-121.852487,2008-07-01,89.714
21N01E27B001M,39.652738,-121.852487,2008-08-01,90.601
21N01E27B001M,39.652738,-121.852487,2008-09-01,95.064
21N01E27B001M,39.652738,-121.852487,2008-10-01,97.86
21N01E27B001M,39.652738,-121.852487,2008-11-01,102.142
21N01E27B001M,39.652738,-121.852487,2008-12-01,104.733
21N01E27B001M,39.652738,-121.852487,2009-01-01,104.093
21N01E27B001M,39.652738,-121.852487,2009-02-01,106.144
21N01E27B001M,39.652738,-121.852487,2009-03-01,107.383
21N01E27B001M,39.652738,-121.852487,2009-04-01,104.194
21N01E27B001M,39.652738,-121.852487,2009-05-01,99.638
21N01E27B001M,39.652738,-121.852487,2009-06-01,93.204
21N01E27B001M,39.652738,-121.852487,2009-07-01,88.373
21N01E27B001M,39.652738,-121.852487,2009-08-01,86.821
21N01E27B001M,39.652738,-121.852487,2009-09-01,91.619
21N01E27B001M,39.652738,-121.852487,2009-10-01,95.49
21N01E27B001M,39.652738,-121.852487,2009-11-01,99.262
21N01E27B001M,39.652738,-121.852487,2009-12-01,101.863
21N01E27B001M,39.652738,-121.852487,2010-01-01,104.203
21N01E27B001M,39.652738,-121.852487,2010-02-01,106.727
21N01E27B001M,39.652738,-121.852487,2010-03-01,107.433
21N01E27B001M,39.652738,-121.852487,2010-04-01,110.09
21N01E27B001M,39.652738,-121.852487,2010-05-01,105.975
21N01E27B001M,39.652738,-121.852487,2010-06-01,97.731
21N01E27B001M,39.652738,-121.852487,2010-07-01,90.398
21N01E27B001M,39.652738,-121.852487,2010-08-01,88.528
21N01E27B001M,39.652738,-121.852487,2010-09-01,94.988
21N01E27B001M,39.652738,-121.852487,2010-10-01,97.197
21N01E27B001M,39.652738,-121.852487,2010-11-01,101.739
21N01E27B001M,39.652738,-121.852487,2010-12-01,104.45
21N01E27B001M,39.652738,-121.852487,2011-01-01,107.013
21N01E27B001M,39.652738,-121.852487,2011-02-01,107.148
21N01E27B001M,39.652738,-121.852487,2011-03-01,109.69
21N01E27B001M,39.652738,-121.852487,2011-04-01,113.088
21N01E27B001M,39.652738,-121.852487,2011-05-01,109.223
21N01E27B001M,39.652738,-121.852487,2011-06-01,107.186
21N01E27B001M,39.652738,-121.852487,2011-07-01,98.5
21N01E27B001M,39.652738,-121.852487,2011-08-01,94.687
21N01E27B001M,39.652738,-121.852487,2011-09-01,98.631
21N01E27B001M,39.652738,-121.852487,2011-10-01,100.8288038
21N01E27B001M,39.652738,-121.852487,2011-11-01,100.1827963
21N01E27B001M,39.652738,-121.852487,2011-12-01,107.227
21N01E27B001M,39.652738,-121.852487,2012-01-01,106.114
21N01E27B001M,39.652738,-121.852487,2012-02-01,109.33
21N01E27B001M,39.652738,-121.852487,2012-03-01,109.3325584
21N01E27B001M,39.652738,-121.852487,2012-04-01,115.933
21N01E27B001M,39.652738,-121.852487,2012-05-01,112.24
21N01E27B001M,39.652738,-121.852487,2012-06-01,105.279
21N01E27B001M,39.652738,-121.852487,2012-07-01,103.4397095
21N01E27B001M,39.652738,-121.852487,2012-08-01,102.2995429
21N01E27B001M,39.652738,-121.852487,2012-09-01,91.28381403
21N01E27B001M,39.652738,-121.852487,2012-10-01,93.36994624
21N01E27B001M,39.652738,-121.852487,2012-11-01,97.944
21N01E27B001M,39.652738,-121.852487,2012-12-01,101.164
21N01E27B001M,39.652738,-121.852487,2013-01-01,104.447
21N01E27B001M,39.652738,-121.852487,2013-02-01,105.907
21N01E27B001M,39.652738,-121.852487,2013-03-01,105.941
21N01E27B001M,39.652738,-121.852487,2013-04-01,103.637
21N01E27B001M,39.652738,-121.852487,2013-05-01,93.496
21N01E27B001M,39.652738,-121.852487,2013-06-01,87.789
21N01E27B001M,39.652738,-121.852487,2013-07-01,83.327
21N01E27B001M,39.652738,-121.852487,2013-08-01,84.106
21N01E27B001M,39.652738,-121.852487,2013-09-01,87.674
21N01E27B001M,39.652738,-121.852487,2013-10-01,89.773
21N01E27B001M,39.652738,-121.852487,2013-11-01,92.423
21N01E27B001M,39.652738,-121.852487,2013-12-01,93.387
21N01E27B001M,39.652738,-121.852487,2014-01-01,91.988
21N01E27B001M,39.652738,-121.852487,2014-02-01,95.644
21N01E27B001M,39.652738,-121.852487,2014-03-01,96.04748279
21N01E27B001M,39.652738,-121.852487,2014-04-01,97.917
21N01E27B001M,39.652738,-121.852487,2014-05-01,89.334
21N01E27B001M,39.652738,-121.852487,2014-06-01,81.947
21N01E27B001M,39.652738,-121.852487,2014-07-01,79.277
21N01E27B001M,39.652738,-121.852487,2014-08-01,81.217
21N01E27B001M,39.652738,-121.852487,2014-09-01,82.715
21N01E27B001M,39.652738,-121.852487,2014-10-01,85.317
21N01E27B001M,39.652738,-121.852487,2014-11-01,90.46
21N01E27B001M,39.652738,-121.852487,2014-12-01,94.066
21N01E27B001M,39.652738,-121.852487,2015-01-01,96.741
21N01E27B001M,39.652738,-121.852487,2015-02-01,98.421
21N01E27B001M,39.652738,-121.852487,2015-03-01,97.67662001
21N01E27B001M,39.652738,-121.852487,2015-04-01,94.325
21N01E27B001M,39.652738,-121.852487,2015-05-01,86.683
21N01E27B001M,39.652738,-121.852487,2015-06-01,81.264
21N01E27B001M,39.652738,-121.852487,2015-07-01,77.537
21N01E27B001M,39.652738,-121.852487,2015-08-01,79.037
21N01E27B001M,39.652738,-121.852487,2015-09-01,81.028
21N01E27B001M,39.652738,-121.852487,2015-10-01,84.23
21N01E27B001M,39.652738,-121.852487,2015-11-01,88.448
21N01E27B001M,39.652738,-121.852487,2015-12-01,92.017
21N01E27B001M,39.652738,-121.852487,2016-01-01,94.82
21N01E27B001M,39.652738,-121.852487,2016-02-01,96.874
21N01E27B001M,39.652738,-121.852487,2016-03-01,99.317
21N01E27B001M,39.652738,-121.852487,2016-04-01,96.099
21N01E27B001M,39.652738,-121.852487,2016-05-01,92.046
21N01E27B001M,39.652738,-121.852487,2016-06-01,84.431
21N01E27B001M,39.652738,-121.852487,2016-07-01,79.861
21N01E27B001M,39.652738,-121.852487,2016-08-01,81.681
21N01E27B001M,39.652738,-121.852487,2016-09-01,83.89
21N01E27B001M,39.652738,-121.852487,2016-10-01,88.254
21N01E27B001M,39.652738,-121.852487,2016-11-01,92.903
21N01E27B001M,39.652738,-121.852487,2016-12-01,96.053
21N01E27B001M,39.652738,-121.852487,2017-01-01,99.154
21N01E27B001M,39.652738,-121.852487,2017-02-01,102.12
21N01E27B001M,39.652738,-121.852487,2017-03-01,106.71
21N01E27B001M,39.652738,-121.852487,2017-04-01,111.46
21N01E27B001M,39.652738,-121.852487,2017-05-01,104.351
21N01E27B001M,39.652738,-121.852487,2017-06-01,96.926
21N01E27B001M,39.652738,-121.852487,2017-07-01,90.02
21N01E27B001M,39.652738,-121.852487,2017-08-01,90.745
21N01E27B001M,39.652738,-121.852487,2017-09-01,93.287
21N01E27B001M,39.652738,-121.852487,2017-10-01,94.78602708
21N01E27B001M,39.652738,-121.852487,2017-11-01,100.25
21N01E27B001M,39.652738,-121.852487,2017-12-01,102.811
21N01E27B001M,39.652738,-121.852487,2018-01-01,104.26
21N01E27B001M,39.652738,-121.852487,2018-02-01,99.399
21N01E27B001M,39.652738,-121.852487,2018-03-01,101.085
21N01E27B001M,39.652738,-121.852487,2018-04-01,104.002
21N01E27B001M,39.652738,-121.852487,2018-05-01,95.754
21N01E27B001M,39.652738,-121.852487,2018-06-01,89.143
21N01E27B001M,39.652738,-121.852487,2018-07-01,84.287
21N01E27B001M,39.652738,-121.852487,2018-08-01,85.222
21N01E27B001M,39.652738,-121.852487,2018-09-01,88.38
21N01E27B001M,39.652738,-121.852487,2018-10-01,91.0
21N01E27B001M,39.652738,-121.852487,2018-11-01,92.464
21N01E27B001M,39.652738,-121.852487,2018-12-01,96.996
21N01E27B001M,39.652738,-121.852487,2019-01-01,99.743
21N01E27B001M,39.652738,-121.852487,2019-02-01,101.685
21N01E27B001M,39.652738,-121.852487,2019-03-01,107.86
21N01E27B001M,39.652738,-121.852487,2019-04-01,112.173
21N01E27B001M,39.652738,-121.852487,2019-05-01,109.856
21N01E27B001M,39.652738,-121.852487,2019-06-01,104.329
21N01E27B001M,39.652738,-121.852487,2019-07-01,97.101
21N01E27B001M,39.652738,-121.852487,2019-08-01,95.727
21N01E27B001M,39.652738,-121.852487,2019-09-01,99.533
21N01E27B001M,39.652738,-121.852487,2019-10-01,98.7993017
21N01E27B001M,39.652738,-121.852487,2019-11-01,98.58799045
21N01E27B001M,39.652738,-121.852487,2019-12-01,95.72199946
21N01E27B001M,39.652738,-121.852487,2020-01-01,100.3369017
21N01E27B001M,39.652738,-121.852487,2020-02-01,101.776536
21N01E27B001M,39.652738,-121.852487,2020-03-01,104.3831381
21N01E27B001M,39.652738,-121.852487,2020-04-01,102.5593269
21N01E27B001M,39.652738,-121.852487,2020-05-01,99.00400117
21N01E27B001M,39.652738,-121.852487,2020-06-01,94.02362224
21N01E27B001M,39.652738,-121.852487,2020-07-01,90.33656557
21N01E27B001M,39.652738,-121.852487,2020-08-01,89.89601362
21N01E27B001M,39.652738,-121.852487,2020-09-01,89.35324466
21N01E27B001M,39.652738,-121.852487,2020-10-01,91.70471866
21N01E27B001M,39.652738,-121.852487,2020-11-01,92.901
21N01E27B001M,39.652738,-121.852487,2020-12-01,95.202
21N01E27B001M,39.652738,-121.852487,2021-01-01,98.291
21N01E27B001M,39.652738,-121.852487,2021-02-01,99.948
21N01E27B001M,39.652738,-121.852487,2021-03-01,100.442
21N01E27B001M,39.652738,-121.852487,2021-04-01,94.852
21N01E27B001M,39.652738,-121.852487,2021-05-01,87.266
21N01E27B001M,39.652738,-121.852487,2021-06-01,81.763
21N01E27B001M,39.652738,-121.852487,2021-07-01,77.879
21N01E27B001M,39.652738,-121.852487,2021-08-01,79.005
21N01E27B001M,39.652738,-121.852487,2021-09-01,80.21
21N02E26E003M,39.646778,-121.726248,2008-01-01,119.412
21N02E26E003M,39.646778,-121.726248,2008-02-01,122.597
21N02E26E003M,39.646778,-121.726248,2008-03-01,124.723
21N02E26E003M,39.646778,-121.726248,2008-04-01,123.704
21N02E26E003M,39.646778,-121.726248,2008-05-01,113.386
21N02E26E003M,39.646778,-121.726248,2008-06-01,108.923
21N02E26E003M,39.646778,-121.726248,2008-07-01,101.646
21N02E26E003M,39.646778,-121.726248,2008-08-01,103.165
21N02E26E003M,39.646778,-121.726248,2008-09-01,109.605
21N02E26E003M,39.646778,-121.726248,2008-10-01,110.15
21N02E26E003M,39.646778,-121.726248,2008-11-01,106.319
21N02E26E003M,39.646778,-121.726248,2008-12-01,109.393
21N02E26E003M,39.646778,-121.726248,2009-01-01,111.822
21N02E26E003M,39.646778,-121.726248,2009-02-01,118.024
21N02E26E003M,39.646778,-121.726248,2009-03-01,120.852
21N02E26E003M,39.646778,-121.726248,2009-04-01,121.003
21N02E26E003M,39.646778,-121.726248,2009-05-01,114.284
21N02E26E003M,39.646778,-121.726248,2009-06-01,108.411
21N02E26E003M,39.646778,-121.726248,2009-07-01,99.349
21N02E26E003M,39.646778,-121.726248,2009-08-01,100.038
21N02E26E003M,39.646778,-121.726248,2009-09-01,110.712
21N02E26E003M,39.646778,-121.726248,2009-10-01,110.87
21N02E26E003M,39.646778,-121.726248,2009-11-01,106.852
21N02E26E003M,39.646778,-121.726248,2009-12-01,109.005
21N02E26E003M,39.646778,-121.726248,2010-01-01,115.603
21N02E26E003M,39.646778,-121.726248,2010-02-01,118.668
21N02E26E003M,39.646778,-121.726248,2010-03-01,120.301
21N02E26E003M,39.646778,-121.726248,2010-04-01,121.988
21N02E26E003M,39.646778,-121.726248,2010-05-01,119.612
21N02E26E003M,39.646778,-121.726248,2010-06-01,116.816
21N02E26E003M,39.646778,-121.726248,2010-07-01,104.927
21N02E26E003M,39.646778,-121.726248,2010-08-01,102.288
21N02E26E003M,39.646778,-121.726248,2010-09-01,107.654
21N02E26E003M,39.646778,-121.726248,2010-10-01,108.095
21N02E26E003M,39.646778,-121.726248,2010-11-01,107.044
21N02E26E003M,39.646778,-121.726248,2010-12-01,112.117
21N02E26E003M,39.646778,-121.726248,2011-01-01,116.518
21N02E26E003M,39.646778,-121.726248,2011-02-01,118.438
21N02E26E003M,39.646778,-121.726248,2011-03-01,120.748
21N02E26E003M,39.646778,-121.726248,2011-04-01,121.2013483
21N02E26E003M,39.646778,-121.726248,2011-05-01,119.0715074
21N02E26E003M,39.646778,-121.726248,2011-06-01,114.7544696
21N02E26E003M,39.646778,-121.726248,2011-07-01,107.4785278
21N02E26E003M,39.646778,-121.726248,2011-08-01,103.6110575
21N02E26E003M,39.646778,-121.726248,2011-09-01,105.6154323
21N02E26E003M,39.646778,-121.726248,2011-10-01,107.2555684
21N02E26E003M,39.646778,-121.726248,2011-11-01,109.7203956
21N02E26E003M,39.646778,-121.726248,2011-12-01,116.266
21N02E26E003M,39.646778,-121.726248,2012-01-01,118.4
21N02E26E003M,39.646778,-121.726248,2012-02-01,120.806
21N02E26E003M,39.646778,-121.726248,2012-03-01,122.357
21N02E26E003M,39.646778,-121.726248,2012-04-01,123.856
21N02E26E003M,39.646778,-121.726248,2012-05-01,119.671
21N02E26E003M,39.646778,-121.726248,2012-06-01,112.755
21N02E26E003M,39.646778,-121.726248,2012-07-01,103.257
